"Time","Week",0,0.0625,0.125,0.1875,0.25,0.3125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.875,0.9375,1,1.0625,1.125,1.1875,1.25,1.3125,1.375,1.4375,1.5,1.5625,1.625,1.6875,1.75,1.8125,1.875,1.9375,2,2.0625,2.125,2.1875,2.25,2.3125,2.375,2.4375,2.5,2.5625,2.625,2.6875,2.75,2.8125,2.875,2.9375,3,3.0625,3.125,3.1875,3.25,3.3125,3.375,3.4375,3.5,3.5625,3.625,3.6875,3.75,3.8125,3.875,3.9375,4,4.0625,4.125,4.1875,4.25,4.3125,4.375,4.4375,4.5,4.5625,4.625,4.6875,4.75,4.8125,4.875,4.9375,5,5.0625,5.125,5.1875,5.25,5.3125,5.375,5.4375,5.5,5.5625,5.625,5.6875,5.75,5.8125,5.875,5.9375,6,6.0625,6.125,6.1875,6.25,6.3125,6.375,6.4375,6.5,6.5625,6.625,6.6875,6.75,6.8125,6.875,6.9375,7,7.0625,7.125,7.1875,7.25,7.3125,7.375,7.4375,7.5,7.5625,7.625,7.6875,7.75,7.8125,7.875,7.9375,8,8.0625,8.125,8.1875,8.25,8.3125,8.375,8.4375,8.5,8.5625,8.625,8.6875,8.75,8.8125,8.875,8.9375,9,9.0625,9.125,9.1875,9.25,9.3125,9.375,9.4375,9.5,9.5625,9.625,9.6875,9.75,9.8125,9.875,9.9375,10,10.0625,10.125,10.1875,10.25,10.3125,10.375,10.4375,10.5,10.5625,10.625,10.6875,10.75,10.8125,10.875,10.9375,11,11.0625,11.125,11.1875,11.25,11.3125,11.375,11.4375,11.5,11.5625,11.625,11.6875,11.75,11.8125,11.875,11.9375,12,12.0625,12.125,12.1875,12.25,12.3125,12.375,12.4375,12.5,12.5625,12.625,12.6875,12.75,12.8125,12.875,12.9375,13,13.0625,13.125,13.1875,13.25,13.3125,13.375,13.4375,13.5,13.5625,13.625,13.6875,13.75,13.8125,13.875,13.9375,14,14.0625,14.125,14.1875,14.25,14.3125,14.375,14.4375,14.5,14.5625,14.625,14.6875,14.75,14.8125,14.875,14.9375,15,15.0625,15.125,15.1875,15.25,15.3125,15.375,15.4375,15.5,15.5625,15.625,15.6875,15.75,15.8125,15.875,15.9375,16,16.0625,16.125,16.1875,16.25,16.3125,16.375,16.4375,16.5,16.5625,16.625,16.6875,16.75,16.8125,16.875,16.9375,17,17.0625,17.125,17.1875,17.25,17.3125,17.375,17.4375,17.5,17.5625,17.625,17.6875,17.75,17.8125,17.875,17.9375,18,18.0625,18.125,18.1875,18.25,18.3125,18.375,18.4375,18.5,18.5625,18.625,18.6875,18.75,18.8125,18.875,18.9375,19,19.0625,19.125,19.1875,19.25,19.3125,19.375,19.4375,19.5,19.5625,19.625,19.6875,19.75,19.8125,19.875,19.9375,20,20.0625,20.125,20.1875,20.25,20.3125,20.375,20.4375,20.5,20.5625,20.625,20.6875,20.75,20.8125,20.875,20.9375,21,21.0625,21.125,21.1875,21.25,21.3125,21.375,21.4375,21.5,21.5625,21.625,21.6875,21.75,21.8125,21.875,21.9375,22,22.0625,22.125,22.1875,22.25,22.3125,22.375,22.4375,22.5,22.5625,22.625,22.6875,22.75,22.8125,22.875,22.9375,23,23.0625,23.125,23.1875,23.25,23.3125,23.375,23.4375,23.5,23.5625,23.625,23.6875,23.75,23.8125,23.875,23.9375,24,24.0625,24.125,24.1875,24.25,24.3125,24.375,24.4375,24.5,24.5625,24.625,24.6875,24.75,24.8125,24.875,24.9375,25,25.0625,25.125,25.1875,25.25,25.3125,25.375,25.4375,25.5,25.5625,25.625,25.6875,25.75,25.8125,25.875,25.9375,26,26.0625,26.125,26.1875,26.25,26.3125,26.375,26.4375,26.5,26.5625,26.625,26.6875,26.75,26.8125,26.875,26.9375,27,27.0625,27.125,27.1875,27.25,27.3125,27.375,27.4375,27.5,27.5625,27.625,27.6875,27.75,27.8125,27.875,27.9375,28,28.0625,28.125,28.1875,28.25,28.3125,28.375,28.4375,28.5,28.5625,28.625,28.6875,28.75,28.8125,28.875,28.9375,29,29.0625,29.125,29.1875,29.25,29.3125,29.375,29.4375,29.5,29.5625,29.625,29.6875,29.75,29.8125,29.875,29.9375,30,30.0625,30.125,30.1875,30.25,30.3125,30.375,30.4375,30.5,30.5625,30.625,30.6875,30.75,30.8125,30.875,30.9375,31,31.0625,31.125,31.1875,31.25,31.3125,31.375,31.4375,31.5,31.5625,31.625,31.6875,31.75,31.8125,31.875,31.9375,32,32.0625,32.125,32.1875,32.25,32.3125,32.375,32.4375,32.5,32.5625,32.625,32.6875,32.75,32.8125,32.875,32.9375,33,33.0625,33.125,33.1875,33.25,33.3125,33.375,33.4375,33.5,33.5625,33.625,33.6875,33.75,33.8125,33.875,33.9375,34,34.0625,34.125,34.1875,34.25,34.3125,34.375,34.4375,34.5,34.5625,34.625,34.6875,34.75,34.8125,34.875,34.9375,35,35.0625,35.125,35.1875,35.25,35.3125,35.375,35.4375,35.5,35.5625,35.625,35.6875,35.75,35.8125,35.875,35.9375,36,36.0625,36.125,36.1875,36.25,36.3125,36.375,36.4375,36.5,36.5625,36.625,36.6875,36.75,36.8125,36.875,36.9375,37,37.0625,37.125,37.1875,37.25,37.3125,37.375,37.4375,37.5,37.5625,37.625,37.6875,37.75,37.8125,37.875,37.9375,38,38.0625,38.125,38.1875,38.25,38.3125,38.375,38.4375,38.5,38.5625,38.625,38.6875,38.75,38.8125,38.875,38.9375,39,39.0625,39.125,39.1875,39.25,39.3125,39.375,39.4375,39.5,39.5625,39.625,39.6875,39.75,39.8125,39.875,39.9375,40,40.0625,40.125,40.1875,40.25,40.3125,40.375,40.4375,40.5,40.5625,40.625,40.6875,40.75,40.8125,40.875,40.9375,41,41.0625,41.125,41.1875,41.25,41.3125,41.375,41.4375,41.5,41.5625,41.625,41.6875,41.75,41.8125,41.875,41.9375,42,42.0625,42.125,42.1875,42.25,42.3125,42.375,42.4375,42.5,42.5625,42.625,42.6875,42.75,42.8125,42.875,42.9375,43,43.0625,43.125,43.1875,43.25,43.3125,43.375,43.4375,43.5,43.5625,43.625,43.6875,43.75,43.8125,43.875,43.9375,44,44.0625,44.125,44.1875,44.25,44.3125,44.375,44.4375,44.5,44.5625,44.625,44.6875,44.75,44.8125,44.875,44.9375,45,45.0625,45.125,45.1875,45.25,45.3125,45.375,45.4375,45.5,45.5625,45.625,45.6875,45.75,45.8125,45.875,45.9375,46,46.0625,46.125,46.1875,46.25,46.3125,46.375,46.4375,46.5,46.5625,46.625,46.6875,46.75,46.8125,46.875,46.9375,47,47.0625,47.125,47.1875,47.25,47.3125,47.375,47.4375,47.5,47.5625,47.625,47.6875,47.75,47.8125,47.875,47.9375,48,48.0625,48.125,48.1875,48.25,48.3125,48.375,48.4375,48.5,48.5625,48.625,48.6875,48.75,48.8125,48.875,48.9375,49,49.0625,49.125,49.1875,49.25,49.3125,49.375,49.4375,49.5,49.5625,49.625,49.6875,49.75,49.8125,49.875,49.9375,50,50.0625,50.125,50.1875,50.25,50.3125,50.375,50.4375,50.5,50.5625,50.625,50.6875,50.75,50.8125,50.875,50.9375,51,51.0625,51.125,51.1875,51.25,51.3125,51.375,51.4375,51.5,51.5625,51.625,51.6875,51.75,51.8125,51.875,51.9375,52,52.0625,52.125,52.1875,52.25,52.3125,52.375,52.4375,52.5,52.5625,52.625,52.6875,52.75,52.8125,52.875,52.9375,53,53.0625,53.125,53.1875,53.25,53.3125,53.375,53.4375,53.5,53.5625,53.625,53.6875,53.75,53.8125,53.875,53.9375,54,54.0625,54.125,54.1875,54.25,54.3125,54.375,54.4375,54.5,54.5625,54.625,54.6875,54.75,54.8125,54.875,54.9375,55,55.0625,55.125,55.1875,55.25,55.3125,55.375,55.4375,55.5,55.5625,55.625,55.6875,55.75,55.8125,55.875,55.9375,56,56.0625,56.125,56.1875,56.25,56.3125,56.375,56.4375,56.5,56.5625,56.625,56.6875,56.75,56.8125,56.875,56.9375,57,57.0625,57.125,57.1875,57.25,57.3125,57.375,57.4375,57.5,57.5625,57.625,57.6875,57.75,57.8125,57.875,57.9375,58,58.0625,58.125,58.1875,58.25,58.3125,58.375,58.4375,58.5,58.5625,58.625,58.6875,58.75,58.8125,58.875,58.9375,59,59.0625,59.125,59.1875,59.25,59.3125,59.375,59.4375,59.5,59.5625,59.625,59.6875,59.75,59.8125,59.875,59.9375,60,60.0625,60.125,60.1875,60.25,60.3125,60.375,60.4375,60.5,60.5625,60.625,60.6875,60.75,60.8125,60.875,60.9375,61,61.0625,61.125,61.1875,61.25,61.3125,61.375,61.4375,61.5,61.5625,61.625,61.6875,61.75,61.8125,61.875,61.9375,62,62.0625,62.125,62.1875,62.25,62.3125,62.375,62.4375,62.5,62.5625,62.625,62.6875,62.75,62.8125,62.875,62.9375,63,63.0625,63.125,63.1875,63.25,63.3125,63.375,63.4375,63.5,63.5625,63.625,63.6875,63.75,63.8125,63.875,63.9375,64,64.0625,64.125,64.1875,64.25,64.3125,64.375,64.4375,64.5,64.5625,64.625,64.6875,64.75,64.8125,64.875,64.9375,65,65.0625,65.125,65.1875,65.25,65.3125,65.375,65.4375,65.5,65.5625,65.625,65.6875,65.75,65.8125,65.875,65.9375,66,66.0625,66.125,66.1875,66.25,66.3125,66.375,66.4375,66.5,66.5625,66.625,66.6875,66.75,66.8125,66.875,66.9375,67,67.0625,67.125,67.1875,67.25,67.3125,67.375,67.4375,67.5,67.5625,67.625,67.6875,67.75,67.8125,67.875,67.9375,68,68.0625,68.125,68.1875,68.25,68.3125,68.375,68.4375,68.5,68.5625,68.625,68.6875,68.75,68.8125,68.875,68.9375,69,69.0625,69.125,69.1875,69.25,69.3125,69.375,69.4375,69.5,69.5625,69.625,69.6875,69.75,69.8125,69.875,69.9375,70,70.0625,70.125,70.1875,70.25,70.3125,70.375,70.4375,70.5,70.5625,70.625,70.6875,70.75,70.8125,70.875,70.9375,71,71.0625,71.125,71.1875,71.25,71.3125,71.375,71.4375,71.5,71.5625,71.625,71.6875,71.75,71.8125,71.875,71.9375,72,72.0625,72.125,72.1875,72.25,72.3125,72.375,72.4375,72.5,72.5625,72.625,72.6875,72.75,72.8125,72.875,72.9375,73,73.0625,73.125,73.1875,73.25,73.3125,73.375,73.4375,73.5,73.5625,73.625,73.6875,73.75,73.8125,73.875,73.9375,74,74.0625,74.125,74.1875,74.25,74.3125,74.375,74.4375,74.5,74.5625,74.625,74.6875,74.75,74.8125,74.875,74.9375,75,75.0625,75.125,75.1875,75.25,75.3125,75.375,75.4375,75.5,75.5625,75.625,75.6875,75.75,75.8125,75.875,75.9375,76,76.0625,76.125,76.1875,76.25,76.3125,76.375,76.4375,76.5,76.5625,76.625,76.6875,76.75,76.8125,76.875,76.9375,77,77.0625,77.125,77.1875,77.25,77.3125,77.375,77.4375,77.5,77.5625,77.625,77.6875,77.75,77.8125,77.875,77.9375,78,78.0625,78.125,78.1875,78.25,78.3125,78.375,78.4375,78.5,78.5625,78.625,78.6875,78.75,78.8125,78.875,78.9375,79,79.0625,79.125,79.1875,79.25,79.3125,79.375,79.4375,79.5,79.5625,79.625,79.6875,79.75,79.8125,79.875,79.9375,80,80.0625,80.125,80.1875,80.25,80.3125,80.375,80.4375,80.5,80.5625,80.625,80.6875,80.75,80.8125,80.875,80.9375,81,81.0625,81.125,81.1875,81.25,81.3125,81.375,81.4375,81.5,81.5625,81.625,81.6875,81.75,81.8125,81.875,81.9375,82,82.0625,82.125,82.1875,82.25,82.3125,82.375,82.4375,82.5,82.5625,82.625,82.6875,82.75,82.8125,82.875,82.9375,83,83.0625,83.125,83.1875,83.25,83.3125,83.375,83.4375,83.5,83.5625,83.625,83.6875,83.75,83.8125,83.875,83.9375,84,84.0625,84.125,84.1875,84.25,84.3125,84.375,84.4375,84.5,84.5625,84.625,84.6875,84.75,84.8125,84.875,84.9375,85,85.0625,85.125,85.1875,85.25,85.3125,85.375,85.4375,85.5,85.5625,85.625,85.6875,85.75,85.8125,85.875,85.9375,86,86.0625,86.125,86.1875,86.25,86.3125,86.375,86.4375,86.5,86.5625,86.625,86.6875,86.75,86.8125,86.875,86.9375,87,87.0625,87.125,87.1875,87.25,87.3125,87.375,87.4375,87.5,87.5625,87.625,87.6875,87.75,87.8125,87.875,87.9375,88,88.0625,88.125,88.1875,88.25,88.3125,88.375,88.4375,88.5,88.5625,88.625,88.6875,88.75,88.8125,88.875,88.9375,89,89.0625,89.125,89.1875,89.25,89.3125,89.375,89.4375,89.5,89.5625,89.625,89.6875,89.75,89.8125,89.875,89.9375,90,90.0625,90.125,90.1875,90.25,90.3125,90.375,90.4375,90.5,90.5625,90.625,90.6875,90.75,90.8125,90.875,90.9375,91,91.0625,91.125,91.1875,91.25,91.3125,91.375,91.4375,91.5,91.5625,91.625,91.6875,91.75,91.8125,91.875,91.9375,92,92.0625,92.125,92.1875,92.25,92.3125,92.375,92.4375,92.5,92.5625,92.625,92.6875,92.75,92.8125,92.875,92.9375,93,93.0625,93.125,93.1875,93.25,93.3125,93.375,93.4375,93.5,93.5625,93.625,93.6875,93.75,93.8125,93.875,93.9375,94,94.0625,94.125,94.1875,94.25,94.3125,94.375,94.4375,94.5,94.5625,94.625,94.6875,94.75,94.8125,94.875,94.9375,95,95.0625,95.125,95.1875,95.25,95.3125,95.375,95.4375,95.5,95.5625,95.625,95.6875,95.75,95.8125,95.875,95.9375,96,96.0625,96.125,96.1875,96.25,96.3125,96.375,96.4375,96.5,96.5625,96.625,96.6875,96.75,96.8125,96.875,96.9375,97,97.0625,97.125,97.1875,97.25,97.3125,97.375,97.4375,97.5,97.5625,97.625,97.6875,97.75,97.8125,97.875,97.9375,98,98.0625,98.125,98.1875,98.25,98.3125,98.375,98.4375,98.5,98.5625,98.625,98.6875,98.75,98.8125,98.875,98.9375,99,99.0625,99.125,99.1875,99.25,99.3125,99.375,99.4375,99.5,99.5625,99.625,99.6875,99.75,99.8125,99.875,99.9375,100
"Adjustment for WIP","Widgets/Week",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adjustment from Inventory","Widgets/Week",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
